max,min,mean,sd,rms,skewness,kurtosis,crest,form,fault
0.33295,-0.34255,0.017226839345703123,0.11918689693615603,0.1204254142409838,-0.059142064692805196,0.004355784034314691,2.8444992223155037,6.990568892746569,Ball_007_1
0.38323,-0.3972,0.020976658486328126,0.13114054237231504,0.13280761294051255,-0.024130341351070724,-0.3729866917836855,2.990792381662053,6.331208886098954,Ball_007_1
0.44581000000000004,-0.39929000000000003,0.020320461874999998,0.1390016271554951,0.14047908571274445,-0.10200119017128854,0.14537503431099363,3.173497282991345,6.913183354970426,Ball_007_1
0.41013999999999995,-0.45228,0.019549419589843752,0.14619602405253065,0.14749731270456382,-0.12562502783137794,-0.4835558620879583,3.066360929839807,7.544843184825187,Ball_007_1
0.43288000000000004,-0.44247,0.018589825419921876,0.12978846956733697,0.1311130368871636,0.07591083733890278,0.44871659281799703,3.3747215923773455,7.052945730932469,Ball_007_1
0.31626,-0.36988000000000004,0.020215906718750003,0.12196408321191039,0.12362815406768396,0.027805339932195843,-0.5209448124909866,2.99187510965846,6.115389711292577,Ball_007_1
0.402,-0.35173000000000004,0.019033167373046875,0.1497656848603405,0.15097026800644303,-0.08644445957264696,-0.3331159817073517,2.6627759402273017,7.931956731924573,Ball_007_1
0.3657,-0.32627,0.018705226152343747,0.13170407257393,0.13302574268903497,0.022819076504767388,-0.3939626179262721,2.749091941593437,7.11168817174011,Ball_007_1
0.44122,-0.35882,0.020757665507812502,0.12984409725475368,0.13149285254049425,-0.023782914312518482,0.17371834499011118,3.3554675263330784,6.334664471606414,Ball_007_1
0.42453,-0.34442,0.021217499912109375,0.1294288398606743,0.13115642146002776,-0.000800076923263935,-0.17311926032244562,3.2368220483398975,6.181520717417451,Ball_007_1
0.49421000000000004,-0.40179000000000004,0.020266494677734375,0.13582330290216016,0.13732698357487716,0.1964408841791643,0.8886892183614257,3.598782872353346,6.7760596483263935,Ball_007_1
0.40597,-0.33316,0.019995198828125,0.13789705103498,0.13933917130627746,0.011897551326167748,-0.37944316412635715,2.9135381908803715,6.968631096663746,Ball_007_1
0.41222,-0.38427,0.01871007775390625,0.1396200565717274,0.1408681199088338,8.557247597752068e-05,-0.46176830044995,2.9262830890374274,7.52899663126344,Ball_007_1
0.34818000000000005,-0.32669000000000004,0.016807197646484376,0.12069631342578924,0.12186091238499876,0.018667136476573594,-0.32334474222431187,2.8571917797791713,7.25051895608367,Ball_007_1
0.52467,-0.52988,0.020386586240234372,0.15037266666029406,0.1517483172132674,0.007276215650363794,0.284251576458197,3.491834415293523,7.443537038596698,Ball_007_1
0.5219600000000001,-0.49128999999999995,0.01781174119140625,0.14567559354729936,0.14676047383279875,0.06487916372880095,0.30006391224473417,3.5565434126229056,8.239535035691638,Ball_007_1
0.43163,-0.32711,0.017160051865234373,0.13509727286071416,0.13618274675750885,0.1211615456694228,-0.20981113294246878,3.169491048664795,7.936033054618965,Ball_007_1
0.42203,-0.29185,0.0184475402734375,0.1280106618966487,0.12933306344998638,0.017004818085012443,-0.3201286765544107,3.2631253407221377,7.010856435172326,Ball_007_1
0.4504,-0.39804,0.018039132001953125,0.1217989437073516,0.12312754757409282,0.03964428429429307,1.0068728494279338,3.6579953488554096,6.8255801185545675,Ball_007_1
0.31543000000000004,-0.33587,0.019283700263671877,0.12196530106595987,0.12348034564241132,-0.1860893248208376,-0.5598458966412649,2.720027997432265,6.403352963937121,Ball_007_1
0.55095,-0.33942,0.01808196447265625,0.1270808393184718,0.1283608085089746,0.15296814854714652,0.6324752391174568,4.292197923241355,7.098830528300878,Ball_007_1
0.39095,-0.45561999999999997,0.020150258554687498,0.14666722478882008,0.14804495177842114,-0.09682318811136659,-0.3722151603996293,3.0775787451661816,7.347049370586488,Ball_007_1
0.45541000000000004,-0.39762,0.015080339755859375,0.13273728409567412,0.1335911794852035,0.26995446079083607,0.255308823445648,3.4089825267352967,8.858631356409997,Ball_007_1
0.44226000000000004,-0.44956999999999997,0.019190596503906247,0.15021734627500097,0.15143820560241492,0.012401403328554092,0.037253038267911265,2.9686695985531495,7.8912710024578265,Ball_007_1
0.43851,-0.41702,0.017080977470703126,0.14055840155220725,0.14159245756136238,0.028876216079642948,0.26804048528127433,3.0969869755454633,8.289481647917201,Ball_007_1
0.3607,-0.36821,0.018598326562500003,0.13825773883009088,0.1395030469105783,-0.0008315204773842842,-0.43295202434523183,2.6394405392205,7.500838257729137,Ball_007_1
0.36153,-0.35339,0.020492954208984376,0.14393373349079003,0.14538528401736298,-0.06284343683601915,-0.3635398252055606,2.486702832111403,7.094403053866247,Ball_007_1
0.4963,-0.38323,0.020939353056640627,0.1521760323244899,0.15360989981265802,-0.011739900879745503,-0.14932069613028576,3.230911532227896,7.335942617768707,Ball_007_1
0.37217,-0.38594,0.016437386259765627,0.12271410515982151,0.12381009357975811,0.02087793043890503,-0.24006910097588063,3.117193321836763,7.532224654876414,Ball_007_1
0.5384399999999999,-0.4406,0.0168331685546875,0.14046534230001256,0.1414703783519724,0.05347383726947956,0.425141080495985,3.806026409672541,8.404262660835458,Ball_007_1
0.39595,-0.37843000000000004,0.017481535341796875,0.14230708230008277,0.1433768103657946,-0.04750717698684448,-0.33631771199004357,2.76160416896021,8.201613837737636,Ball_007_1
0.38051,-0.34901,0.017593480478515625,0.11582180798493234,0.11715042364518555,-0.018712871241758612,-0.059200191700766513,3.248046271726746,6.658740271972004,Ball_007_1
0.43788,-0.36257,0.0196348470703125,0.14561515140844777,0.14693297635037456,0.059940166744916965,-0.2877962363592905,2.9801342618671423,7.483275440900116,Ball_007_1
0.52008,-0.47439,0.018467983476562498,0.16814168511176544,0.16915286780280928,0.015827691697682642,-0.0781526438259168,3.0746153091041313,9.159248970426589,Ball_007_1
0.63899,-0.48107,0.019993692958984375,0.1513713908383998,0.1526861019297098,0.1975607011618239,0.9723022859929817,4.184991218841729,7.636712967745448,Ball_007_1
0.36153,-0.29227,0.018587925722656252,0.14228210290584545,0.14349114185196446,0.03452247259141833,-0.6388156813068897,2.5195283333479317,7.719588310893625,Ball_007_1
0.33441,-0.34985,0.02034999916015625,0.12649168180828355,0.12811817994533956,-0.06437311994450917,-0.29441746104686617,2.730681917418577,6.295733608699679,Ball_007_1
0.5086,-0.40242,0.017533835859375,0.1413788178059557,0.14246194412597746,0.09263993298330235,0.3027740632761189,3.5700762021061196,8.12497260403138,Ball_007_1
0.39053000000000004,-0.35548,0.018692043466796877,0.14930967342736798,0.15047515099826916,0.045814523103085536,-0.5661715649843786,2.595312214766808,8.05022432220091,Ball_007_1
0.37259000000000003,-0.32315,0.020973830498046873,0.12794520711532112,0.12965291199793091,0.0497139472658623,-0.5001261381789508,2.8737495470382997,6.181651264338824,Ball_007_1
0.33587,-0.33671,0.019364458886718748,0.1151612475335389,0.11677797395680592,-0.033749628160970435,-0.3421980475733788,2.883334807993913,6.030530912814094,Ball_007_1
0.53614,-0.5280100000000001,0.018177648115234375,0.1691017062062924,0.17007590638559159,0.0761435564103262,0.18727023081911431,3.1523571341852525,9.356320242921505,Ball_007_1
0.40972,-0.36049000000000003,0.019535017060546875,0.12551429504098993,0.12702541143878468,0.23775488313834345,-0.041556726997682425,3.2254963171046565,6.502446583109464,Ball_007_1
0.40451,-0.37071,0.017382416435546878,0.15295167009162844,0.15393622635675175,-0.001260358094939679,-0.5020694769664629,2.627776495149099,8.855858336594405,Ball_007_1
0.55679,-0.41765,0.018976615478515625,0.12493754417630223,0.1263704944986167,0.08732390438936313,1.13928797238301,4.406012636122764,6.659274304335921,Ball_007_1
0.39741,-0.33963000000000004,0.017006434716796873,0.13799353363223799,0.139037527833633,-0.05340661069735979,-0.42181154555354183,2.858293033066818,8.175583064492978,Ball_007_1
0.44748000000000004,-0.3801,0.019990092871093747,0.14212732748669307,0.14352623812914717,0.05758930980351582,-0.02505829050985131,3.1177574408352644,7.179868141424301,Ball_007_1
0.41263999999999995,-0.40576,0.018173299443359374,0.144054566923282,0.14519637414244316,-0.10200447521134308,-0.3001695006093179,2.8419442261914902,7.989543484133546,Ball_007_1
0.38761,-0.35402,0.017794206308593748,0.12531622875850704,0.1265732632446808,0.07938160211624981,-0.16341388862483974,3.0623370765780753,7.113172340279075,Ball_007_1
0.38948,-0.36403,0.020637494394531247,0.15013984554630416,0.15155157338527497,-0.06661821720350888,-0.7547672325772732,2.5699502072466927,7.34350610323745,Ball_007_1
0.39261,-0.33712,0.01833343154296875,0.1253274239560708,0.12666127232743807,0.012782029103363108,-0.2143790650526567,3.099684613031209,6.90875928610626,Ball_007_1
0.39345,-0.37134,0.02046453150390625,0.13193876718964664,0.13351642347366166,-0.03304549961633329,-0.25346531578862974,2.9468284636218263,6.52428407285513,Ball_007_1
0.35214,-0.35089000000000004,0.02042999622070312,0.12489841082311712,0.12655827816353257,-0.07451717925865363,-0.35290449693470816,2.782433534395498,6.194728114562951,Ball_007_1
0.36988000000000004,-0.34526,0.019441253056640625,0.1278152665422171,0.12928536143612832,-0.013393404866021313,-0.15248540239482145,2.860958062307589,6.65005256654047,Ball_007_1
0.3874,-0.36716,0.019793712734375003,0.1388787369676529,0.1402821964667701,-0.06664365259559266,-0.40864551918395,2.7615763581958928,7.087209522644922,Ball_007_1
0.33462,-0.29436,0.020175437548828126,0.11815819425026032,0.11986829083944142,0.045130041939644774,-0.1712880844690723,2.7915639312538927,5.941297907816922,Ball_007_1
0.44247,-0.35089000000000004,0.019631537822265628,0.1414712641437324,0.14282687371672304,0.041809390749842155,-0.3374860732088991,3.0979463835330487,7.275378410720008,Ball_007_1
0.47356000000000004,-0.40033,0.018004085947265627,0.15586390040737866,0.15690029496784821,0.07340515695182143,0.20304786296149135,3.018222477394442,8.714704357261365,Ball_007_1
0.46918000000000004,-0.37864000000000003,0.020578172070312498,0.13902121718257004,0.14053597401618811,0.08079816648997333,-0.21340573306745814,3.3385046067098187,6.82937078699834,Ball_007_1
0.38719000000000003,-0.38072,0.02113323951171875,0.14417416211583295,0.14571479963978315,-0.039294323853533805,-0.2079135270305481,2.6571768845716637,6.8950523493537,Ball_007_1
0.39491,-0.38448000000000004,0.019481440087890625,0.14488457876657485,0.1461884662764676,0.08452032490808142,-0.43256850467473384,2.7013758838661133,7.503986261434026,Ball_007_1
0.50235,-0.37759000000000004,0.020166050341796877,0.13931548847590686,0.14076744977326408,0.13222637858146846,0.2870862650927126,3.5686516821927925,6.980417107314631,Ball_007_1
0.44727,-0.33253,0.0191859590625,0.14109424882609622,0.14239272480344028,0.16476587422067165,0.008680714929665712,3.1411014676228195,7.421714855007678,Ball_007_1
0.40325,-0.29957,0.018549052089843747,0.13783843506957164,0.13908091715206747,0.08796080213417994,-0.5066089267792089,2.8993912706205816,7.498006312150733,Ball_007_1
0.45979,-0.35006,0.020603421865234374,0.14800083151292823,0.1494280667112942,0.14261656764443548,-0.4517209878992725,3.0769989001554077,7.252584567559152,Ball_007_1
0.55533,-0.45728,0.01771842298828125,0.15358986439556888,0.1546085022184773,0.07169701036630778,0.4023362422834853,3.5918464278466176,8.725860850871019,Ball_007_1
0.39241,-0.30562,0.0190054253515625,0.11454578133994943,0.11611176605139259,0.07223611974231971,-0.12863596841884917,3.3795885633737206,6.109400752372316,Ball_007_1
0.36132,-0.31042,0.020033124306640625,0.12993288385417695,0.13146817248348877,-0.11692662535905152,-0.5193396649099853,2.7483457815391232,6.562539317812254,Ball_007_1
0.52655,-0.44268,0.018554076142578126,0.14565491026976984,0.14683189921539289,-0.0022188643825423893,0.1071386934578511,3.5860735931877556,7.913726890702703,Ball_007_1
0.38719000000000003,-0.33358000000000004,0.0182925450390625,0.12063951874856728,0.12201848502539295,-0.05558178948716183,0.10725455697714636,3.173207704932701,6.670393763931532,Ball_007_1
0.43768,-0.31459000000000004,0.019587057373046876,0.11599153879036286,0.11763371067636727,0.16422762277161126,0.04351848515026502,3.7207021164489054,6.005685409006554,Ball_007_1
0.38197,-0.28455,0.02127987048828125,0.11995705420373308,0.12182991316271788,0.16750102466589492,0.01261459562102285,3.1352726678427687,5.725124478773717,Ball_007_1
0.39199,-0.3365,0.016591051533203123,0.12814734669097766,0.12921689307097203,0.04539236538439729,-0.3437075689654656,3.0335816598772336,7.788348135983209,Ball_007_1
0.4527,-0.41973,0.020533775625,0.15333545954392958,0.15470423101830766,0.005903115573049398,-0.2541267490860504,2.926228934360552,7.534134311656741,Ball_007_1
0.38114000000000003,-0.33671,0.018968302001953125,0.12106094859967262,0.12253795231147727,0.053337357910431336,0.1336729847042868,3.1103832706523695,6.46014312924355,Ball_007_1
0.41285,-0.3488,0.016740461064453125,0.13526571701971216,0.13629767876786208,-0.08532315721036761,-0.2028009513338036,3.02903175390185,8.141811035029793,Ball_007_1
0.46646000000000004,-0.40721999999999997,0.01881343736328125,0.148824570634841,0.15000899389725564,-0.034455575433911034,-0.06119469386285559,3.1095468663028405,7.973502291321329,Ball_007_1
0.43121000000000004,-0.37739,0.019707436435546875,0.13914973246442625,0.14053836165183695,-0.12983398536960486,-0.2338723442404902,3.0682725475339367,7.131234698142126,Ball_007_1
0.45478,-0.34901,0.017682035107421876,0.13432875726144855,0.13548752486094529,-0.05334686873611432,-0.2731705672471958,3.356618973666651,7.6624391013473625,Ball_007_1
0.39157,-0.33024000000000003,0.019744721445312502,0.1352580691249118,0.13669162113440753,0.15471025244715245,-0.3239129596579091,2.864623258439153,6.92294467612832,Ball_007_1
0.33671,-0.24909,0.018305598642578125,0.09566413471457248,0.09739980293794763,0.12277064209049407,0.22863420939538504,3.456988478277783,5.320765494695919,Ball_007_1
0.40763,-0.37926,0.020367236328125003,0.1456219335821002,0.14703935478583718,-0.04850032270676287,-0.2351770899835075,2.772250992405823,7.219405971314105,Ball_007_1
0.39637,-0.32148000000000004,0.01879657568359375,0.11950082121199328,0.12097006872681296,0.09083163519019029,0.027152052663539372,3.276595614891547,6.4357500178423175,Ball_007_1
0.46958999999999995,-0.39032,0.0188601350390625,0.14042044403204748,0.14168135302801516,-0.017884483294342897,0.12648315936928878,3.3144093181601457,7.512212676227221,Ball_007_1
0.43601,-0.44351999999999997,0.017132969667968748,0.13794569323883063,0.1390055859769135,-0.08536189025613686,0.2803646811242455,3.19066312114247,8.11333823367794,Ball_007_1
0.52905,-0.4408,0.0182386783203125,0.151155421200126,0.15225180046573947,0.18187463734838621,0.23921833861625919,3.4748357320359835,8.347742607447238,Ball_007_1
0.41285,-0.3269,0.018456076191406247,0.1313962668952416,0.13268611721799894,-0.011600535828381303,-0.41986472818305165,3.1114784692223867,7.189291410190999,Ball_007_1
0.39261,-0.4068,0.0154469948828125,0.14016323365039712,0.14101184956678445,-0.09387040070742497,-0.2624790991243109,2.8848639200528465,9.128755561052808,Ball_007_1
0.40451,-0.31396999999999997,0.017317150224609376,0.12522268287861094,0.12641441373205367,-0.0655107792911449,-0.30956799013971414,3.199872426395313,7.2999543684995,Ball_007_1
0.44538999999999995,-0.42954,0.01552448494140625,0.15677175949333128,0.1575385483217706,-0.024339814690603413,-0.003820326832830734,2.827181041830569,10.147746528700862,Ball_007_1
0.36486999999999997,-0.35736,0.0156147076953125,0.13813017548768292,0.13900994380499593,-0.09144964709450937,-0.4457447763175577,2.6247762382169277,8.902499977263513,Ball_007_1
0.38636,-0.38677,0.016129957734375,0.1308346352386813,0.1318251770890201,-0.010978767307328802,-0.1698788875200643,2.933961520907777,8.172691527603469,Ball_007_1
0.41556000000000004,-0.3705,0.017231976005859375,0.1363446481971532,0.1374292694045631,-0.036035665643115146,-0.18457840714601836,3.0238099844136412,7.975246795990567,Ball_007_1
0.32106,-0.34296,0.013017500068359375,0.10763053498471012,0.10841488536693034,-0.006345164736522041,-0.01347435972071942,3.1634032141974617,8.328394581848428,Ball_007_1
0.45791000000000004,-0.33691,0.016442975166015623,0.1328627768989352,0.13387639417614455,0.1572739162276128,0.06086433552530002,3.4203938595561696,8.141859042089994,Ball_007_1
0.37384,-0.33899999999999997,0.014974942646484374,0.13509112116666708,0.13591857829352327,0.07415725767410496,-0.37347481204430455,2.750470185482685,9.076399985347024,Ball_007_1
0.35778000000000004,-0.28121,0.01651565123046875,0.12670417853177526,0.12777603684955352,0.15407725954719123,-0.4601409872725748,2.8000555191831706,7.736663079755764,Ball_007_1
0.41973,-0.39866,0.015455900712890625,0.15717590900718675,0.15793400912749028,0.06501867583927286,-0.21537521744949917,2.6576289658014645,10.218362672154495,Ball_007_1
0.40096,-0.30666,0.017392011201171877,0.11436676791118885,0.11568163059048496,0.08915332168247274,-0.31930213640255545,3.466064529755299,6.6514230356100095,Ball_007_1
0.45791000000000004,-0.42118999999999995,0.017465418369140624,0.1612668554925899,0.16220986258325043,-0.01912369187966036,-0.3485298712206988,2.822947938458677,9.287487414694233,Ball_007_1
0.41598,-0.38615,0.01690640953125,0.14621131044038727,0.14718550874299288,-0.0204633488706323,-0.3980781759700971,2.826229298837644,8.705899367043852,Ball_007_1
0.47794,-0.36821,0.0177184863671875,0.14429491713090936,0.1453787050051011,0.07768142621554365,-0.18898278697222493,3.2875516169694743,8.204916254551442,Ball_007_1
0.36633000000000004,-0.31543000000000004,0.018340637099609376,0.12563353334312574,0.12696520653115112,0.04027521347207263,-0.33882242738334156,2.88527862966018,6.922616641885282,Ball_007_1
0.39804,-0.33816999999999997,0.018071760029296873,0.13584014914932466,0.13703698271440182,0.15200318835443014,-0.3207934530577994,2.9046173464351304,7.582934639974796,Ball_007_1
0.41723000000000005,-0.35778000000000004,0.019445412802734374,0.13466095752592613,0.13605769938106416,0.004705197950229116,-0.23962838230475603,3.0665666024888076,6.996904296371004,Ball_007_1
0.45603,-0.44435,0.017482487880859376,0.13888682004089214,0.13998280667130358,-0.026563370272176146,0.4202859041867204,3.2577572030903474,8.007029641217912,Ball_007_1
0.42265,-0.32022,0.017668905546875002,0.12792645144690326,0.12914088122287726,-0.014106978092157874,-0.16088947872666814,3.27278234998094,7.308934533117312,Ball_007_1
0.3778,-0.31647,0.017251608378906248,0.11396576422681083,0.11526410285713495,-0.012178928152769709,0.21862384126854684,3.2776899950418854,6.681353624785277,Ball_007_1
0.41056000000000004,-0.39199,0.018474261298828124,0.12073206845602573,0.12213734352853702,0.1156451020863885,0.4746115403986191,3.3614616527386016,6.611216272288423,Ball_007_1
0.5202899999999999,-0.36925,0.016731632685546876,0.15004534991514554,0.15097534422375902,0.2086401986612453,0.12395671348114545,3.4461918217764853,9.023347454359737,Ball_007_1
0.36716,-0.39053000000000004,0.014949694892578125,0.131320203502507,0.132168412358328,0.020963448029563056,-0.519461274403239,2.9547907104038225,8.8408763166844,Ball_007_1
0.36904000000000003,-0.37029,0.017755980722656252,0.13144349964109742,0.13263735691471884,-0.005985931498707809,-0.3210396635041217,2.791747406775725,7.470009768340571,Ball_007_1
0.38406,-0.36299000000000003,0.01605218720703125,0.136948038449503,0.13788559732363684,0.12598613879648637,-0.3842050814798239,2.7853525289751966,8.58983183758334,Ball_007_1
